127,>WP_003407737.1 ,SDR family oxidoreductase ,Enzyme ,,267,8.55,99.81,13980,0.184,HYDROPHbic,39.7,28199.59,26,24,1,Stable,,,cytoplasm,cytoplasm,cytoplasm,"
Cytoplasmic ","
Cytoplasmic Protein
 ",1,cytoplasm,,Signal Peptide,Unknown,1,0.183521,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"Short-chain dehydrogenase [General function prediction only];
	","COG0300        
",2.43E-112,N/A,N/A,"
Short-chain dehydrogenase/reductase SDR ",IPR002347,oxidoreductase activity ,GO:0016491,1,N/A,N/A,0,No result,No,0,NAD(P)-binding Rossmann-fold domains		Tyrosine-dependent oxidoreductases,"1.91e-57
,0.00079",SDR family oxidoreductase (3.40.50.720/FF/240)	,1.00E-20, short chain dehydrogenase,2.00E-41,Short-chain dehydrogenases/reductases family signature,N/A,,	fas,Databases,0.967,,PROBABLE NON-ALLERGEN,O75185,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN,0.6138,,Metabolism Molecule,1.2609396,,SDR family oxidoreductase ,	WP_044490638.1,8.00E-178,,With NAD or NADP as acceptor,Acting on the CH-OH group of donors	,Oxidoreductases,1.1.1.-	0.94,NOT ENZYME ,NOT ENZYME 
128,>WP_003407785.1 ,type II toxin-antitoxin system VapB family antitoxin,Toxin-Antitoxin System(TA system),,72,4.79,93.47,12490,-0.347,HYDROPHllic,-0.347,8241.38,11,14,0,Unstable,,,  cytoplasm,cytoplasm,Cell inner membrane.,Cytoplasmic ,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,1,-0.347222,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"      Bacterial antitoxin of type II TA system, VapB; VapB is the antitoxin of a bacterial ...
 ", cl26582  ,2.07E-18,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0," Bacterial antitoxin of type II TA system, VapB",1.00E-18,no HIT,0,,vapC11,"Neighborhood
Cooccurence
Experiments
Textmining",0.996,,PROBABLE NON-ALLERGEN,P54802,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.6312,,cellular Process,1.1170976,,type II toxin-antitoxin system VapB family antitoxin,WP_009935474.1,1.00E-37,,Methyltransferases,Transferring One-Carbon Groups	,Transferases,no Prediction,NOT ENZYME ,NOT ENZYME 
129,>WP_003407798.1 , NlpC/P60 family peptidoglycan-binding protein RipD,Enzyme,,230,10.23,80.13,15930,-0.111,HYDROPHllic,55.24,23964.61,18,8,0,Unstable,,,secreted,Cytoplasm. Extracell.,Cell inner membrane.,CytoplasmicMembrane ,Periplasmic Protein,1,cytoplasm,,Signal Peptide,Unknown,0,-0.11087,no transmembrane,Secretion (Signal Peptide),SignalPeptide,Signal Peptide (Sec/SPI),signal peptide,secretory peptide,Glycosylation prediction,,"
cell division protein FtsN; Provisional
 
",cl36177	,3.72E-06,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Cysteine proteinases	,	NlpC/P60","1.37e-23,0.0036
",Probable endopeptidase MT2245 (3.90.1720.10/FF/24)	,1.50E-05, NlpC/P60 family,3e-26,NlpC/P60 domain profile :,14.853,,	Rv1488,Textmining,0.834,,PROBABLE NON-ALLERGEN, P54253,Der p 38,	Dermatophagoides pteronyssinus,Cysteine proteinases (SSF54001),Q8MWR6,	1/1 (100.0%),,Probable ANTIGEN,0.6414,,Metabolism Molecule,1.4966795,,NlpC/P60 family peptidoglycan-binding protein RipD	,|WP_003407798.1,1.00E-155,,"linear amides
",Acting on carbon-nitrogen bonds; Other than peptide bonds	,"linear amides
",3.-.-.-	0.53,NOT ENZYME ,NOT ENZYME 
130,>WP_003407974.1 ,peroxiredoxin,Enzyme,,154,9.23,"
82.99: ",2980,-0.118,HYDROPHllic,39.16,16894.49,23,19,1,Stable,,,cytoplasm,cytoplasm,cytoplasm,Cytoplasmic ,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,1,-0.118182,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"Peroxiredoxin [Posttranslational modification, protein turnover, chaperones];
","COG1225        
      
 
",1.32E-57,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Thioredoxin-like,	Glutathione peroxidase-like","	8.62e-40,.0.0011
",Thioredoxin-dependent peroxide reductase (3.40.30.10/FF/311)	,1.00E-06,AhpC/TSA family,1.40E-30, Thioredoxin domain profile,15.454,,	trxB2,Textmining,0.716,,PROBABLE NON-ALLERGEN, Q7DM89,Tri a 32,	Triticum aestivum,	Thioredoxin-like (SSF52833),Q6W8Q2,1/1 (100.0%),, Probable ANTIGEN ,0.5436,,cellular Process	,1.2853315,,peroxidoxin               , CFE42307.1,2.00E-106,,"With NAD or NADP as acceptor",Acting on the CH-OH group of donors	,Oxidoreductases	,1.11.1.15        1.0,"is an Enzyme protein
        1.-.-.- Oxidoreductases
        1.11.-.- Acting on a peroxide as acceptor (peroxidases",ENZYME
131,>WP_003408261.1,DUF427 domain-containing protein,Unknown Domain Function,,115,9.51,78.78,36440,-0.427,HYDROPHllic,60.35,13109.91,14,10,0,Unstable,,,cytoplasm,Extracell.,Cell inner membrane,Cytoplasmic ,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,-0.426957,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"                
Domain of unknown function (DUF427); This domain contains a beta-tent fold.
 ",cl00998,3.47E-41,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Rv2827c C-terminal domain-like  ,Rv2827c C-terminal domain-like        ","0.0527,0.014
",DUF427 domain-containing protein (2.170.150.40/FF/1)	,3.70E-05, Domain of unknown function (DUF427), Domain of unknown function (DUF427),no HIT,0,,	Rv1671,"Neighborhood
Gene Fusion",0.904,,PROBABLE NON-ALLERGEN,Q15052,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN ,0.4499,,Information and storage,0.47847196,,DUF427 domain-containing protein	,WP_003408261.1,5.00E-78,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,no Prediction,noT ENZYME ,noT ENZYME 
132,>WP_003408362.1 , Trm112 family protein,Enzyme,,74,4.56,118.65,2980,-0.119,HYDROPHllic,40.65,8289.54,9,15,0,Unstable,,,Cytoplasm.,Cytoplasm.,Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,1,-0.118919,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,Trm112p-like protein; The function of this family is uncertain. The bacterial members are ...,"cl01066        


 
",9.30E-21,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Trm112p-like	,Trm112p-like	","4.84e-16
,0.00046
",UPF0434 protein Rv1684 (2.20.25.10/FF/46)	,1.40E-41,Trm112p-like protein,6.40E-08,no HIT,0,,Rv1683,Neighborhood,0.894,,PROBABLE NON-ALLERGEN,P05937,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.4919,,cellular Process,0.9520923,,Trm112 family protein                , WP_044087465.1,2.00E-41,,Methyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,5.-.-.-	0.51,noT ENZYME ,noT ENZYME 
133,>WP_003408401.1,site-specific tyrosine recombinase XerD ,Enzyme,,311,10.26,103.28,19940,-0.15,HYDROPHllic,35.07,33517.29,43,33,1,Stable,,,cytoplasm,cytoplasm,cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,1,-0.149839,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"tyrosine recombinase;

 
",PRK00283	,1.90E-153,Xer	,4.30E-105,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	DNA breaking-rejoining enzymes	,	Lambda integrase-like, catalytic core","4.71e-53
,0.0000153",Tyrosine recombinase XerS (1.10.443.10/FF/10)	,1.20E-09,Phage integrase family,4.80E-46," Core-binding (CB) domain profile, Tyrosine recombinase domain profile","21.293,61.804",,"Rv1700	","Neighborhood
Textmining",0.968,,PROBABLE NON-ALLERGEN,P08823,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5039,,Metabolism Molecule,-0.094373375,,site-specific tyrosine recombinase XerD 	,WP_031705338.1,0,,Phosphotransferases with an alcohol group as acceptor,Transferring Phosphorus-Containing Groups        ,Transferases,3.-.-.-	0.45,noT ENZYME ,noT ENZYME 
134,>WP_003408444.1, oxidoreductase ,Enzyme ,,270,5.01,94.44,26930,0.206,HYDROPHbic,25.82,27985.83,22,28,1,Stable,,,cytoplasm,cytoplasm,cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,0.205555,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,classical (c) SDRs; SDRs are a functionally diverse family of oxidoreductases that have a ...   ,cd05233,1.03E-51,low complexity	,N/A,Short-chain dehydrogenase/reductase SDR ,IPR002347,N/A,N/A,0,N/A,N/A,0,No result,No,0,"NAD(P)-binding Rossmann-fold domains	,Tyrosine-dependent oxidoreductases	","1.04e-64
,0.0000487
",Carbonyl reductase family member 4 (3.40.50.720/FF/285)	,1.10E-24,", Enoyl-(Acyl carrier protein) reductase",2.10E-49,NO HIT,0,,Rv1716,"Neighborhood
Cooccurence
Textmining",0.993,,PROBABLE NON-ALLERGEN,O75185,	Asp f SXR,Neosartorya fumigata,NAD(P)-binding Rossmann-fold domains (SSF51735),B0XUJ3,1/1 (100.0%),,Probable ANTIGEN ,0.4816,,Virulence factors,0.39625122,,SDR family oxidoreductase 		,WP_003408444.1,0,,With NAD or NADP as acceptor,Acting on the CH-OH group of donors	,Oxidoreductases,1.1.1.-	0.99,"is an Enzyme protein
	1.-.-.- Oxidoreductases1.1.-.- Acting on the CH-OH group of donors
",ENZYME
135,>WP_003408469.1,antitoxin,Antitoxin Protein,Defense Protein,75,4.59,113.47,N/A ,-0.061,HYDROPHllic,48.19,8226.39,9,15,0,Unstable,,,cytoplasm,cytoplasm,Cell inner membrane. Extracell. Periplasm.,Cytoplasmic,Cytoplasm. Periplasm.,1,Cytoplasm,,no signal peptide,soluble Protein,1,-0.061333,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,N/A,N/A,N/A,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	Ribbon-helix-helix	,	Arc/Mnt-like phage repressors","0.000000000853
,0.053",N/A,0, Antitoxin ParD,0.018,NO HIT,0,,	vapC12,"Neighborhood
Textmining",0.963,,PROBABLE ALLERGEN,Q7M3Y8,no Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5204,,cellular Process ,1.0622231,,antitoxin ,WP_075744519.1,3.00E-41,,Methyltransferases,Transferring One-Carbon Groups	,Transferases,3.1.-.-	0.76,NOT ENZYME ,NOT ENZYME 
136,>WP_003408528.1 , antitoxin,Antitoxin Protein,Defense Protein,70,9.47,104.71,1490,-0.053,HYDROPHllic,48.5,7607.8,11,9,0,Unstable,,,cytoplasm,Extracell.,Cell inner membrane,Cytoplasmic ,unkonw,1,cytoplasm,,no signal peptide,soluble Protein,1,-0.052857,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"       
Rv0623-like transcription factor; This entry represents the Rv0623-like family of ...

 
",cl01834,7.63E-17,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,Rv0623-like transcription factor,5.30E-17,NO HIT,0,,"	vapC34	","Neighborhood
Cooccurence",0.968,,PROBABLE ALLERGEN,P25705,no Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.6968,,cellular Process,1.6328178,,|type II toxin-antitoxin system VapB family antitoxin ,WP_003408528.1,3.00E-39,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,3.1.-.-	0.97,NOT ENZYME ,NOT ENZYME 
137,>WP_003408807.1,type VII secretion system ESX-5 target PE19,Virulent Protein,,99,4.24,78.48,2980,0.441,HYDROPHbic,29.56,9583.63,0,5,1,Stable,,,secreted,Extracell.,Fimbrium.,Cytoplasmic,"Extracellular Protein
",1,Extracell.,,no signal peptide,Unknown,0,0.441414,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"        
PE family; This family named after a PE motif near to the amino terminus of the domain. The PE ...
",cl03022	,1.40E-18,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"E/PPE dimer-like	,
	PE","1.12e-25,0.0045
",PE family protein (1.10.287.850/FF/7)	,1.00E-13,PE family,4.30E-33,NO HIT,0,,"PPE25	",Textmining,0.872,,PROBABLE ALLERGEN,11991227,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6843,,Virulence factors,0.82631208,,PE family protein ,AAK46112.1,3.00E-57,,"Phosphotransferases with an alcohol group as acceptor",Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
138,>WP_003409255.1 , alpha/beta hydrolase,Enzyme,,288,9.16,97.15,47440,-0.062,HYDROPHllic,35.26,31676.36,30,27,1,Stable,,,periplasm,Cell membrane. Cytoplasm.,Cytoplasm. Periplasm.,Unknown,Cytoplasm. Periplasm.,1,cytoplasm,,no signal peptide,soluble Protein,0,-0.0625,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"Pimeloyl-ACP methyl ester carboxylesterase [Coenzyme transport and metabolism, General ...", COG0596      ,2.87E-20,low complexity	,N/A,"
Epoxide hydrolase-like ",IPR000639,catalytic activity ,GO:0003824,1,N/A,N/A,0,No result,No,0,"	alpha/beta-Hydrolases	
,	Haloalkane dehalogenase","9.1e-38,0.027
",Alpha/beta hydrolase (3.40.50.1820/FF/173)	,1.00E-12, Alpha/beta hydrolase family,2.70E-16,NO HIT,0,,	Rv0774c,Textmining,0.751,,PROBABLE NON-ALLERGEN,Q7XP59,No Result,No Result,No Result,No Result,0,,Probable NON-ANTIGEN ,0.3551,,Metabolism Molecule,1.5996487,,alpha/beta hydrolase 		,WP_003409255.1,0,,"Carboxylic Ester Hydrolases",Acting on Ester Bonds	,Hydrolases,3.1.1.-        0.98,"is an Enzyme protein
	2.-.-.- Transferases
	2.3.-.- Acyltransferases
",ENZYME
139,>WP_003409276.1,antitoxin,Antitoxin Protein,Defense Protein,87,6.76,69.54,11000,-1.206,HYDROPHllic,66.87,10438.74,20,20,1,Stable,,,cytoplasm,cytoplasm,cytoplasm Extracell.,Cytoplasmic,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,-1.205747,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"
Condensation domain of nonribosomal peptide synthetases (NRPSs); Condensation (C) domains of ...
",	cl40425	,8.47E+00,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,,"0.000156
,0.061",N/A,0,"Ribbon-helix-helix protein, copG family",0.0019,no HIT,0,,vapC13,"Neighborhood
Textmining",0.957,,PROBABLE NON-ALLERGEN,Q53EZ4,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6023,,Information and storage,0.74296954,,antitoxin 	,WP_075275619.1,3.00E-47,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,3.-.-.-	0.54,NOT ENZYME ,NOT ENZYME 
140,>WP_003409308.1 ,urease subunit beta,Enzyme,,104,9.92,97.60,2980,-0.096,HYDROPHllic,36.71,11189.89,11,9,1,Stable,,,Cytoplasm.,Cell membrane. Cytoplasm.,Cytoplasm.,Cytoplasmic ,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,0,-0.096154,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"urease subunit beta; Reviewed
","	PRK13202	

 
:",1.48E-68,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Urease, beta-subunit	,Urease, beta-subunit	","1.31e-36
,0.0000956
",Urease subunit beta (2.10.150.10/FF/1)	,2.40E-38,Urease beta subunit,1.90E-35,no HIT,0,, ureA              ureC,"Neighborhood
Gene Fusion
Cooccurence
Coexpression
Experiments
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,P07339,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN,0.6816,,cellular Process,0.46374085,,urease subunit beta,WP_003409308.1,2.00E-67,,"linear amides
",Acting on carbon-nitrogen bonds; Other than peptide bonds	,Hydrolases,N/A,NOT ENZYME ,NOT ENZYME 
141,>WP_003409337.1 ,alanine and proline-rich secreted protein Apa,Antigen Protein,Defense Protein,325,4.93,68.43,30940,-0.253,HYDROPHllic,62.66,32686.75,19,25,0,Unstable,,,secreted,"

Extracell.
 
 
         
",Cell inner membrane,Extracellular,Periplasmic Protein,1,"Extracell.
 
 
         
",,Signal Peptide,Unknown,1,-0.253231,no transmembrane,Secretion (Signal Peptide),SignalPeptide,Signal Peptide (Sec/SPI),signal peptide,secretory peptide,Glycosylation prediction,,"Fibronectin-attachment protein (FAP); This family contains bacterial fibronectin-attachment ...
	
 ","cl25522	

",9.66E-115,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,Fibronectin-attachment protein (FAP),1.70E-151,no HIT,0,,mpt64,"Cooccurence
Textmining",0.958,,PROBABLE NON-ALLERGEN,P17676,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.5602,,cellular Process,5.8754417,,adhesin Apa ,WP_044091725.1,0,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
142,>WP_003409409.1, lipoprotein LpqH,Receptor Protein,Receptor Protein,140,9.55,82.14,15470,-0.105,HYDROPHllic,20.18,14974.95,15,9,1,stable,,,	fimbrium,Extracell.,"Cell inner membrane. Cell outer membrane. Fimbrium.
 ", CytoplasmicMembrane ,Cytoplasmic Protein,1,Cytoplasm.,,Signal Peptide,Unknown,0,-0.105,no transmembrane,Secretion (Signal Peptide),SignalPeptide,Lipoprotein signal peptide (Sec/SPII),signal peptide,secretory peptide,Phosphorylation prediction,,"       Mycobacterium 19 kDa lipoprotein antigen; Most of the antigens of Mycobacterium leprae and M. ...
        
",cl05184 ,5.16E-33,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,Mycobacterium 19 kDa lipoprotein antigen,1.10E-29, Prokaryotic membrane lipoprotein lipid attachment site profile ,5.000,,"	Rv1882c	","Neighborhood",0.734,,PROBABLE ALLERGEN,P05117,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.7031,,Metabolism Molecule,0.86642645,,lipoprotein LpqH,WP_029401563.1,6.00E-98,,"Phosphotransferases with an alcohol group as acceptor
",Transferring Phosphorus-Containing Groups	,Transferases,3.-.-.-	0.57,NOT ENZYME ,NOT ENZYME 
143,>WP_003409456.1 ,esterase family protein,Enzyme,,325,5.62,72.18,81360,-0.179,HYDROPHllic,44.93,34580.85,20,23,0,Unstable,,,secreted,"

Extracell.
 
 
         
",Cell inner membrane. Extracell.,Extracellular,Periplasmic Protein,1,"Extracell.
 
 
         
",,Signal Peptide,Unknown,0,-0.179077,no transmembrane,Secretion (Signal Peptide),SignalPeptide, TAT signal peptide (Tat/SPI),signal peptide,secretory peptide,Glycosylation prediction,,"S-formylglutathione hydrolase FrmB [Defense mechanisms];
",cl33985	,7.00E-96,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"alpha/beta-Hydrolases	,Mycobacterial antigens","5.93e-38,0.0000000000414",Putative esterase (3.40.50.1820/FF/198)	,1.30E-06, Putative esterase,7.60E-76,NO HIT,0,,aftB,"Cooccurence
Databases",0.949,,PROBABLE NON-ALLERGEN,Q653V7,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.5875,,Metabolism Molecule,1.5606983,,diacylglycerol acyltransferase/mycolyltransferase Ag85B,"WP_057351963.1
",0,,"Transferring groups other than amino-acyl groups",Acyltransferases,Transferases,3.1.1.-	0.61,NOT ENZYME ,NOT ENZYME 
144,>WP_003409680.1,AMP-binding protein ,Enzyme,,620,5.42,96.05,70820,-0.0100,HYDROPHllic,38.05,66310.14,53,70,1,stable,,,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasmic,"Inner-membrane Protein",1,Cytoplasm.,,Signal Peptide,Unknown,1, -0.010000,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"putative fatty-acid--CoA ligase; Provisional
","PRK12476	
",0.00E+00,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Acetyl-CoA synthetase-like	,Acetyl-CoA synthetase-like	","2.49e-85
,0.0008
",Fatty-acid-CoA ligase FadD26 (3.30.300.30/FF/16)	,1.00E-19,AMP-binding enzyme,3.40E-61,no HIT,0,,	fas,Databases,0.871,,PROBABLE NON-ALLERGEN,Q9NR09,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.5068,,Metabolism Molecule,5.5922616,,	acyl-CoA ligase,"COV00485.1
",0,,"Acid-Thiol Ligases
",Forming Carbon-Sulfur Bonds	,Ligases,6.2.1.3	0.66,"is an Enzyme protein
     6.-.-.- Ligases
     6.2.-.- Forming carbon-sulfur bonds
",ENZYME
145,>WP_003409778.1 ,type II toxin-antitoxin system PemK/MazF family toxin ,Toxin-Antitoxin System(TA system),,109,9.00,113.58,11000,0.287,HYDROPHbic,51.82,11819.88,15,13,0,Unstable,,,Cytoplasm,"

Extracell.
 
 
         
",Cell inner membrane,Unknown,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,1,0.287156,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module [Defense ...
","cl42701	",1.77E-21,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	Cell growth inhibitor/plasmid maintenance toxic component	,	Kid/PemK","2.62e-18,0.0026
",Toxin MazF5 (2.30.30.110/FF/2)	,1.00E-62,"PemK-like, MazF-like toxin of type II toxin-antitoxin system",1.70E-14,no HIT,0,,	mazE5,"Neighborhood
Textmining",0.946,,PROBABLE ALLERGEN,P16094,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.5085,,Metabolism Molecule,1.3119442,,type II toxin-antitoxin system PemK/MazF family toxin,"WP_070863659.1",5.00E-65,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,3.1.22.-	0.65,noT ENZYME ,noT ENZYME 
146,>WP_003409899.1 ,type II toxin-antitoxin system ParD family antitoxin,Toxin-Antitoxin System(TA system),,83,6.58,70.72,2980,-0.620,HYDROPHllic,46.35,9239.23,14,14,0,Unstable,,,Cytoplasm,"Cytoplasm,Extracell",Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,1,-0.620482,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"Ribbon-helix-helix protein, copG family; The structure of this protein repressor, which is the ...
","cl22901	
",3.34E-38,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Ribbon-helix-helix,	CopG-like","0.0000000356,0.063
",N/A,0, Bacterial antitoxin of ParD toxin-antitoxin type II system and RHH,9.40E-43,NO HIT,0,,	parE1,"Neighborhood
Cooccurence
Experiments
Textmining",0.998,,PROBABLE NON-ALLERGEN, Q96G01,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5743,,Information and storage,0.38476393,,	type II toxin-antitoxin system ParD family antitoxin,"WP_055389785.1
",1.00E-49,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,no Prediction,noT ENZYME ,noT ENZYME 
147,>WP_003409919.1 ,TetR/AcrR family transcriptional regulator ,Regulatory protein,Regulatory protein,406,8.85,103.23,42400,-0.132,HYDROPHllic,46.67,44341.66,52,48,0,Unstable,,,Cytoplasm,Cytoplasm,Cell inner membrane. Cytoplasm.,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,1,-0.131527,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"Bacterial regulatory proteins, tetR family;","pfam00440	
",1.68E-09,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"        Homeodomain-like        ,        Tetracyclin repressor-like, N-terminal domain       ,        Homeodomain-like        ,        Tetracyclin repressor-like, N-terminal domain   ","7.48E-18,0.006
,0.0000000000477,0.011
",TetR family transcriptional regulator (1.10.10.60/FF/509)	,1.00E-31,"Bacterial regulatory proteins, tetR family",6.20E-17,TetR-type HTH domain profile,22.293,,	mce3A,Textmining,0.899,,PROBABLE NON-ALLERGEN,O75155,No Result,No Result,No Result,No Result,0,,Probable NON-ANTIGEN ,0.3967,,Metabolism Molecule,1.0280723,,TetR family transcriptional regulator Mce3R ,"WP_003409919.1",0,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME,NOT ENZYME
148,>WP_003409976.1 ,cutinase family protein,Enzyme,,217,5.52,84.15,14440,0.217,HYDROPHbic,36.07,21782.36,10,15,1,stable,,,Periplasm,"

Extracell.
 
 
         
",Cell inner membrane,Unknown,"Extracellular Protein",1,Extracell,,Signal Peptide,Unknown,0,0.217051,no transmembrane,Secretion (Signal Peptide),signal peptide,signal peptide,signal peptide,secretory peptide,Glycosylation prediction,,"alpha/beta hydrolases; A functionally diverse superfamily containing proteases, lipases, ...
","cl21494	",2.01E-65,Cutinase	,6.31E-90,"
Cutinase/acetylxylan esterase ",IPR000675,hydrolase activity ,GO:0016787,1,N/A,N/A,0,No result,No,0,"	alpha/beta-Hydrolases	,	Cutinase-like","2.29E-40,0.0016",Cutinase Cut4 (3.40.50.1820/FF/176)	,1.20E-99,Cutinase,1.10E-61,"Cutinase, serine active site",N/A,,	mpt64,Textmining,0.918,,PROBABLE ALLERGEN,P14804,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN,0.5015,,cellular Process,2.0198334,,"
	cutinase Cfp21","WP_003409976.1
",9.00E-153,,"Carboxylic Ester Hydrolases
",Acting on Ester Bonds	,Hydrolases,3.1.1.74	1.0,"is an Enzyme protein
	3.-.-.- Hydrolases
	3.1.-.- Acting on ester bonds
",ENZYME
