96,>WP_003406249.1 ,glucose-1-phosphate adenylyltransferase,404,5.09,90.69,49850,-0.099,Hydrophilic,24.12,43800.39,39,54,1,stable,,,Cytoplasm,Cytoplasm,Cytoplasm,Unknown,Cytoplasmic Protein,1,Cytoplasm,,Signal peptide,Unknown,0,-0.098763,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"glucose-1-phosphate adenylyltransferase; Provisional","PRK00844	",0,low complexity	,N/A,"Glucose-1-phosphate adenylyltransferase ,
Glucose-1-phosphate adenylyltransferase GlgC, bacterial","IPR011831,IPR023049","glucose-1-phosphate adenylyltransferase activity ,
nucleotidyltransferase activity ","GO:0008878,GO:0016779",1,"glycogen biosynthetic process ,
biosynthetic process ","GO:0005978,GO:0009058",1,NO result ,No,0,"Nucleotide-diphospho-sugar transferases	,glucose-1-phosphate thymidylyltransferase	,Trimeric LpxA-like enzymes	,GlmU C-terminal domain-like	","1.1e-70,0.0000141
,7.62e-17
,0.0087
",Glucose-1-phosphate adenylyltransferase (2.160.10.10/FF/22)	,1.20E-06,Nucleotidyl transferase,1.60E-73,ADP-glucose pyrophosphorylase signature 1,N/A,,	glgA,"Neighborhood
Cooccurence
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN, P23509,No result,No result,No result,No result,0,, Probable ANTIGEN,0.4611,,cellular Process,1.1376331,,S	glucose-1-phosphate adenylyltransferase,"WP_116258468.1",0,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,2.7.7.27	1.0,"Enzyme protein
	2.-.-.- Transferases
	2.7.-.- Transferring phosphorous-containing groups
",ENZYME
97,>WP_003406250.1, PE family protein,110,4.51,99.00,2980,0.583,Hydrophobic,29.85,10846.18,2,6,1,stable,,,secreted,Extracell,"Cell inner membrane.",Cytoplasmicmembrane,Cytoplasmic Protein,1,Cytoplasm,,Signal peptide,Unknown,0,0.582727,no transmembrane,Secretion (Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"
Phosphorylation prediction,Glycosylation prediction",,"PE family; This family named after a PE motif near to the amino terminus of the domain. The PE ...","cl03022	
",4.59E-10,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"PE/PPE dimer-like	,PE","1.52e-24
,0.0051",PE_PGRS39 (1.10.287.850/FF/1)	,1.20E-26, PE family,6.10E-31,NO HIT,0,,"Rv1215c	",Neighborhood,0.538,,"PROBABLE ALLERGEN


",11991227,No result,No result,No result,No result,0,,Probable ANTIGEN ,0.4282,,"
Metabolism Molecule",1.1687333,,PE family protein,CKN59215.1,4.00E-66,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,no prediction,NOT Enzyme,NOT Enzyme
98,>WP_003406288.1 ,DUF4190 domain-containing protein,198,4.31,69.60,29340,0.001,Hydrophobic,56.06,19898.70,3,10,0,Unstable,,,secreted,Cell membrane. Extracell,"Cell inner membrane.",Cytoplasmicmembrane,Periplasmic Protein,0,Cytoplasm,,No signal peptide,Membrane protein,2,0.00101,Prediction,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Glycosylation prediction ,,"Domain of unknown function (DUF4190); This integral membrane domain is functionally ...","cl19838	
",1.30E-15,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,N/A,0,N/A,0,Domain of unknown function (DUF4190),1.40E-17,NO HIT,0,,Rv1232c,Neighborhood,0.714,,PROBABLE ALLERGEN,Q9UMD9,no result,No result,No result,No result,0,, Probable ANTIGEN,0.5726,,Metabolism Molecule,1.793157,,   hypothetical protein MT1271,"AAK45529.1",6.00E-127,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
99,>WP_003406322.1 ,type II toxin-antitoxin system Phd/YefM family antitoxin ,89,5.10,104.16,2980,-0.154,Hydrophilic,30.80,9766.97,10,15,1,stable,,,Cytoplasm,Cytoplasm,Cell inner membrane.,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,1,-0.153933,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family [Defense ...
","cl42773	",1.13E-20,N/A,N/A,"Type II toxin-antitoxin system, antitoxin Phd/YefM ",IPR006442`,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"YefM-like	,YefM-like	","1.31e-21,0.0019
",Antitoxin (1.10.1220.170/FF/2)	,1.70E-05,"Antitoxin Phd_YefM, type II toxin-antitoxin system",5.60E-22,NO HIT,0,,relE,"Neighborhood
Cooccurence
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q6K9N6,no result,No result,No result,No result,0,,Probable ANTIGEN ,0.5918,,cellular Process,1.1170976,,"
type II toxin-antitoxin system Phd/YefM family antitoxin ","WP_003406322.1
",7.00E-55,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,4.-.-.-	0.54,NOT Enzyme,NOT Enzyme
100,>WP_003406558.1 ,DUF4189 domain-containing protein,124,8.76,72.74,25440,0.212,Hydrophobic,29.27,12550.21,10,7,1,stable,,,secreted,Extracell,Fimbrium,Extracellular,Cytoplasmic Protein,1,Extracellular,,Signal peptide,Membrane protein,0,0.212097,no transmembrane,Secretion (Signal Peptide),signal peptide,signal peptide,Signal Peptide,Secretory Protein ,Glycosylation prediction ,,"Domain of unknown function (DUF4189); This domain of unknown function contains six ...
","cl16425        
",2.11E-15,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,N/A,0,N/A,0,Domain of unknown function (DUF4189),1.20E-18,Twin arginine translocation (Tat) signal profile,7.992,,lprA,"Neighborhood
Cooccurence",0.923,,PROBABLE NON-ALLERGEN,Q42876,no result,No result,No result,No result,0,, Probable ANTIGEN,0.6789,,cellular Process,2.2812505,,hypothetical protein MT1307,"AAK45567.1
",6.00E-81,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,3.-.-.-	0.45,NOT Enzyme,NOT Enzyme
101,>WP_003406562.1 ,LppX_LprAFG lipoprotein ,244,5.26,89.59,16960,0.014,Hydrophobic,18.50,24873.98,18,23,1,stable,,,periplasm,"Cell membrane.
","Cell inner membrane.",CytoplasmicMembrane,Periplasmic Protein,1,Periplasmic,,Signal peptide,Unknown,0,0.013524,no transmembrane,Secretion (Signal Peptide),signal peptide,signal peptide,Signal Peptide,Secretory Protein ,Phosphorylation prediction,,"LppX_LprAFG lipoprotein; This entry consists of several lipoproteins mainly from Mycobacterium ...
","cl06267	
",7.08E-67,low complexity	,N/A,"
LppX/LprAFG lipoprotein family ",IPR009830,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"	Prokaryotic lipoproteins and lipoprotein localization factors,LppX-like	","9.81e-50,0.00015

",Putative conserved lipoprotein LppX (2.50.20.20/FF/1)	,1.20E-13,"
 LppX_LprAFG lipoprotein",1.00E-66,Prokaryotic membrane lipoprotein lipid attachment site profile :,5.000,,	lpqH,Textmining,0.931,,PROBABLE ALLERGEN,6684758,no result,No result,No result,No result,0,,Probable ANTIGEN ,0.6673,,Virulence factors,1.0618781,,Lipoprotein lprA ,"CEJ38585.1",1.00E-173,,"Phosphotransferases with an alcohol group as acceptor
",Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
102,>WP_003406616.1 , carbonic anhydrase,163,5.48,90.86,11460,-0.162,Hydrophilic,41.3,18188.78,18,23,0,Unstable,,,Cytoplasm,Cytoplasm,Cell inner membrane. Cytoplasm.,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.161963,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Carbonic anhydrases (CA) are zinc-containing enzymes that catalyze the reversible hydration of ...","cd03379	
",1.53E-66,"Pro_CA
",1.88E-24,Carbonic anhydrase ,IPR001765,"zinc ion binding ,
carbonate dehydratase activity ","GO:0008270,GO:0004089",1,N/A,N/A,0,NO result ,No,0,"beta-carbonic anhydrase, cab	,beta-carbonic anhydrase, cab	","4.32e-37,0.00018

",Carbonic anhydrase (3.40.1050.10/FF/1)	`,1.00E-04,Carbonic anhydrase,4.10E-12,NO HIT,0,,canB,"Databases
Textmining",0.994,,PROBABLE NON- ALLERGEN, A4KZ49,no result,No result,No result,No result,0,,Probable ANTIGEN,0.5406,,cellular Process,0.47906319,,beta-carbonic anhydrase ,"AMC68014.1
",3.00E-116,,"Hydro-lyases
",Carbon-Oxygen Lyases	,Lyases,4.2.1.1	1.0,NOT Enzyme,NOT Enzyme
103,>WP_003406629.1 ,DUF732 domain-containing protein ,111,7.80,80.45,2980,0.324,Hydrophilic,20.05,11025.49,9,8,1,stable,,,secreted,Extracell,Cell inner membrane,Unknown,Cytoplasmic Protein,0,Cytoplasm,,Signal peptide,Unknown,0,0.324324,no transmembrane,Secretion (Signal Peptide),signal peptide,signal peptide,Signal Peptide,Secretory Protein ,Glycosylation prediction ,,"Protein of unknown function (DUF732); This family consists of several uncharacterized ...
","cl05056	
",8.22E-15,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"	An anticodon-binding domain of class I aminoacyl-tRNA synthetases,C-terminal domain of class I lysyl-tRNA synthetase	","9.72e-03
,0.088",N/A,0, Protein of unknown function (DUF732),4.00E-18,NO HIT,0,,"	Rv3742c	",Textmining,0.658,,PROBABLE NON-ALLERGEN,P93407,No result,No result,No result,No result,0,,Probable ANTIGEN,0.6742,,Metabolism Molecule,1.5416228,,hypothetical protein TBBG_02183,"EFD53053.1
",2.00E-69,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
104,>WP_003406668.1 , 50S ribosomal protein,80,9.65,53.5,4470,-0.628,Hydrophilic,35.44,8753.03,15,7,1,stable,,,secreted,"Cell membrane. Cytoplasm. Extracell.
","Cell inner membrane.",Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.627500,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"50S ribosomal protein L31; Reviewed
","PRK00019	
",9.38E-43,N/A,N/A,"Ribosomal protein L31 ,
Ribosomal protein L31 type A ","IPR002150,IPR027491",structural constituent of ribosome ,GO:0003735,1,translation ,GO:0006412,1,ribosome ,GO:0005840,1,"L28p-like	,Ribosomal protein L31p	","0.00016
3.73e-26
",50S ribosomal protein L31 type B (4.10.830.30/FF/2)	,1.10E-09, Ribosomal protein L31,2.40E-32,Ribosomal protein L31 signature,N/A,,"rpsF	
rplI	
rplA	
rpsL	
rpsG	
rpsJ	
rplC	
rplW	
rplB	
rpsS	","Coexpression
Experiments
Textmining",0.999,,PROBABLE NON-ALLERGEN, Q5SQI0,No result,No result,No result,No result,0,,  Probable ANTIGEN,0.6774,,cellular Process,0.99928715,,  50S ribosomal protein,"WP_031724507.1
",8.00E-45,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
105,>WP_003406944.1 ,acyl carrier protein,106,4.20,108.58,8480,0.215,Hydrophobic,36.43,11399.96,8,17,1,stable,,,Cytoplasm,"Cell membrane. Cytoplasm.
",Cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,0.215094,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"acyl carrier protein; Validated
","PRK05883	
",3.04E-42,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"ACP-like	,Acyl-carrier protein (ACP)	","0.00000000000000301,0.0098",Acyl carrier protein (1.10.1200.10/FF/6)	,1.90E-06,Phosphopantetheine attachment site,3.50E-13,Carrier protein (CP) domain profile,14.043,,	fas,"Experiments",0.998,,PROBABLE ALLERGEN, P00924,No result,No result,No result,No result,0,, Probable ANTIGEN ,0.5229,,Metabolism Molecule,1.1458833,, acyl carrier protein,"WP_003911484.1
",1.00E-49,,"Ligases Forming Aminoacyl-tRNA and Related Compounds (Aminoacyl tRNA synthetase)
",Forming Carbon-Oxygen Bonds	,lLigases,NON ENZYME,NOT Enzyme,NOT Enzyme
106,>WP_003407152.1 ,membrane protein,220,4.52,83.45,23950,-0.148,Hydrophilic,36.61,23503.21,17,29,1,stable,,,inner membrane	,Extracell,"Cell inner membrane. Cell outer membrane. Fimbrium.
",Unknown,Periplasmic Protein,1,Cell inner membrane,,No signal peptide,Membrane protein,1,-0.148182,"Exists
:
UniProt: Y1362_MYCTU,",No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"Phosphorylation prediction,Glycosylation prediction `",,N/A,N/A,0,low complexity	,N/A,none Predicted,N/A,N/A,N/A,0,N/A,N/A,0,no result ,No,0,"NTF2-like	,NTF2-like	","0.00106,0.081
",N/A,0,Domain of unknown function (DUF4440),0.059,NO HIT,0,,Rv1363c,"Neighborhood
Cooccurence
",0.967,,PROBABLE NON-ALLERGEN, Q06I78,No result,No result,No result,No result,0,, Probable ANTIGEN,0.7925,,Metabolism Molecule,2.5032594,,hypothetical protein,	WP_057119792.1,3.00E-104,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,3.-.-.-	0.78,NOT Enzyme,NOT Enzyme
107,>WP_003407225.1 ,PE family protein ,102,5.08,98.82,2980,0.597,Hydrophobic,39.41,9862.1,4,8,1,stable,,,secreted,Extracell,"Cell inner membrane. Fimbrium.
 ",CytoplasmicMembrane,Cytoplasmic Protein,1,Cytoplasm,,Signal peptide,Unknown,1,0.597059,no transmembrane,No Secretion (No Signal Peptide),signal peptide,No signal peptide,Signal Peptide,Secretory Protein ,Glycosylation prediction ,,"PE family; This family named after a PE motif near to the amino terminus of the domain. The PE ...","cl03022	
",4.00E-11,low complexity	,N/A,none Predicted,N/A,N/A,N/A,0,N/A,N/A,0,no result ,No,0,"PE/PPE dimer-like       ,PE","0.000000000000152,0.01",PE family immunomodulator PE15 (1.10.287.850/FF/2)	,2.30E-49,PE family,3.30E-20,NO HIT,0,,"PPE20	","Neighborhood
Cooccurence
Textmining",0.996,,PROBABLE ALLERGEN,11991227,No result,No result,No result,No result,0,, Probable ANTIGEN,0.652,,Metabolism Molecule,1.6105729,,PE family protein,"WP_142745926.1
",9.00E-51,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,no prediction,NOT Enzyme,NOT Enzyme
108,>WP_003407248.1 ,DNA-directed RNA polymerase subunit omega ,110,4.33,100.27,8940,-0.207,Hydrophilic,44.81,11842.22,7,17,0,Unstable,,,secreted,Extracell,Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,Signal peptide,Unknown,0,-0.207273,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"RNA polymerase Rpb6; Rpb6 is an essential subunit in the eukaryotic polymerases Pol I, II and ...
","cl14651	
",2.17E-22,RNA_pol_Rpb6	,3.00E-11,"RNA polymerase, subunit omega/Rpo6/RPB6 ,
DNA-directed RNA polymerase, omega subunit ","IPR006110,IPR003716","DNA-directed 5'-3' RNA polymerase activity ,
DNA binding ","GO:0003899,GO:0003677",1,DNA-templated transcription ,GO:0006351,1,NO result ,No,0,"RPB6/omega subunit-like	,RNA polymerase omega subunit	","2.56e-22
,0.014",DNA-directed RNA polymerase subunit omega (3.90.940.10/FF/2)	,1.20E-47, RNA polymerase Rpb6,1.40E-13,NO HIT,0,,"rpoB	
rpoC		
rpoA","Experiments
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q10567,No result,No result,No result,No result,0,,Probable ANTIGEN,0.5797,,cellular Process,1.5520507,,"Chain E, DNA-directed RNA polymerase subunit omega ","6BZO_E
",4.00E-71,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,2.7.7.6	0.98,NOT Enzyme,NOT Enzyme
109,>WP_003407492.1 , metal-sulfur cluster assembly factor ,115,3.75,105.04,17990,-0.004,Hydrophilic,43.02,12383.82,6,24,0,Unstable,,,Cytoplasm,Extracell,"Cell inner membrane.",Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,NO signal peptide,Soluble protein ,0,-0.004348,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Glycosylation prediction ,,"Metal-sulfur cluster biosynthetic enzyme [Posttranslational modification, protein turnover, ...
","cl42776	
",1.53E-41,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"Fe-S cluster assembly (FSCA) domain-like	,PaaD-like	","1.05e-25,0.00085
",Iron-sulfur cluster carrier protein (3.30.300.130/FF/20)	,1.10E-07,Iron-sulfur cluster assembly protein,3.60E-19,NO HIT,0,,	Rv1461,"Neighborhood
Cooccurence
Textmining
",0.994,,PROBABLE NON-ALLERGEN,F9W301,No result,No result,No result,No result,0,,Probable ANTIGEN,0.6377,,cellular Process,1.6894482,,"Solution structure of Rv1466 from Mycobacterium tuberculosis, a protein associated with [Fe-S] complex assembly and repair - Seattle Structural Genomics Center for Infectious Disease target MytuD.17486.a [Mycobacterium tuberculosis H37Ra]	","5IRD_A
",2e-74	`,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,6.-.-.-	0.57,NOT Enzyme,NOT Enzyme
110,>WP_003407511.1 ,transcriptional regulator ,63,11.94,49.68,2980,-1.248,Hydrophilic,48.15,7105.08,16,4,0,Unstable,,,Cytoplasm,Extracell,Fimbrium. Periplasm.,Unknown,Cytoplasmic Protein,1,Cytoplasm,,NO signal peptide,Soluble protein ,0,-1.247619,NO transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Helix-turn-helix domain; This family of proteins is functionally uncharacterized. However, it ...
","cl44983	",8.29E-11,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,N/A,0,N/A,0, Helix-turn-helix domain,1.30E-17,NO HIT,0,,Rv1473,"Neighborhood
",0.681,,PROBABLE NON-ALLERGEN,Q9BSF8,No result,No result,No result,No result,0,, Probable ANTIGEN,0.8446,,cellular Process	,1.7097309,,    helix-turn-helix domain-containing protein ,"WP_052619913.1
",9.00E-35,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT Enzyme
111,>WP_003407578.1 ,methylmalonyl-CoA mutase,76,9.76,92.50,1490,-0.305,Hydrophilic,29.56,8101.24,12,9,1,stable,,,Cytoplasm,"Cytoplasm. Extracell.",Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,NO signal peptide,Soluble protein ,1,-0.305263,NO transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"methylmalonyl-CoA mutase; Reviewed
","cl35828	
",2.42E-12,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"Cobalamin (vitamin B12)-dependent enzymes	,	Methylmalonyl-CoA mutase, N-terminal (CoA-binding) domain","0.000942,0.0024
",Probable methylmalonyl-coa mutase (3.20.20.240/FF/1)	,3.00E-07,Methylmalonyl-CoA mutase,7.60E-05,NO HIT,0,,	mutA,Experiments,0.883,,PROBABLE NON-ALLERGEN,Q2QW53,No result,No result,No result,No result,0,,Probable ANTIGEN,0.7218,,cellular Process,0.13566868,, hypothetical protein MRGA423_09345,"AFE12759.1
",1.00E-44,,"Transferring Other Groups
",Intramolecular Transferases	,Isomerases	,no prediction,NOT Enzyme,NOT Enzyme
112,>WP_003407655.1 ,glycosyltransferase ,319,9.65,95.99,42970,-0.162,Hydrophilic,52.77,36088.75,43,35,0,Unstable,,,Cytoplasm,"Cell membrane. Cytoplasm.
","Cell inner membrane. Cytoplasm.
",Cytoplasmic,N/A,1,Cytoplasm,,NO signal peptide,Membrane protein,1,-0.161756,Prediction,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"Glycosyltransferase family A (GT-A) includes diverse families of glycosyl transferases with a ...
","cl11394	
",3.53E-15,low complexity	,N/A,NOne Predicted,N/A,N/A,N/A,0,N/A,N/A,0,NO result ,No,0,"Nucleotide-diphospho-sugar transferases	,	Polypeptide N-acetylgalactosaminyltransferase 1, N-terminal domain","1.97e-45,0.068

",Glycosyl transferase family 2 (3.90.550.10/FF/158)	,1.10E-04,Glycosyl transferase family 2,3.60E-23,NO HIT,0,,	Rv1517,"Neighborhood
Textmining
",0.956,,PROBABLE NON-ALLERGEN,P54289,No result,No result,No result,No result,0,,Probable ANTIGEN,0.5447,,Metabolism Molecule,2.6725656,, hypothetical protein TBPG_001360 [,"EGE50081.2",0,,Hexosyltransferases,Glycosyltransferases,Transferases,2.4.1.-	0.69,NOT Enzyme,NOT Enzyme
